"product","user","value"
"Werther's Original",45,4
"Mars",45,3
"Milky Way",45,4
"Kinder bueno white",136,3
"Nonnette (pierniczki)",136,2
"Mon cheri",136,1
"Kaszka manna",136,3
"Jelly (kisiel)",136,2
"Creme puffs (ptysie)",136,2
"Nimm2",136,5
"Werther's Original",136,4
"Raffaello",136,4
"Nutella",136,3
"Leibniz Biscuits",136,1
"Knoppers",136,5
"Kinder surprise",136,3
"Mentos Mint",136,1
"Wisełka",136,1
"Mars",136,2
"Donuts ",136,5
"Halls",136,1
"Snickers",136,2
"Milka Lila Stars Raisins",136,4
"Chupa chups",136,2
"Maltesers",136,5
"Mamba",136,4
"Bounty",136,4
"Lentilky",136,4
"Milka White",136,4
"Kopiko",136,2
"Toblerone white",136,5
"KitKat",136,5
"Twix",136,4
"After Eight ",136,1
"Toffifee",136,5
"Magnum Almond",136,2
"Cornetto",136,1
"Merci",136,2
"Milky Way",136,2
"Prince Polo",136,2
"Ptasie mleczko",136,1
"Lion",136,5
"Fisherman's Friend",136,0
"M&m's",136,4
"KitKat",376,4
"M&m's",376,5
"Kinder bueno",136,3
"Milka Hazelnuts",376,5
"Milka Hazelnuts",136,3
"Werther's Original",376,5
"Ferrero rocher",136,5
"Halls",376,4
"Skittles",136,5
"Mentos Mint",376,3
"Manhattan Ice Cream",136,2
"Haribo",136,5
"Maltesers",376,0
"Merci",376,5
"Kinder bueno white",376,4
"Prince Polo",376,3
"Manhattan Ice Cream",376,0
"After Eight ",376,0
"Knoppers",376,4
"Skittles",376,5
"Lentilky",376,4
"Cornetto",376,5
"Kinder surprise",376,5
"Jelly (kisiel)",376,5
"Milka White",376,3
"Ferrero rocher",376,5
"Leibniz Biscuits",376,5
"Raffaello",376,5
"Donuts ",376,5
"Chupa chups",376,4
"Toffifee",376,5
"Nutella",376,3
"Kopiko",376,5
"Twix",376,4
"Nonnette (pierniczki)",376,4
"Magnum Almond",376,5
"Snickers",376,4
"Mamba",376,5
"Creme puffs (ptysie)",376,5
"Kaszka manna",376,3
"Milka Lila Stars Raisins",376,4
"Wisełka",376,0
"Toblerone white",376,5
"Bounty",376,4
"Ptasie mleczko",376,4
"Mars",376,4
"Mon cheri",376,4
"Lion",376,4
"Milky Way",376,4
"Kinder bueno",376,5
"Fisherman's Friend",376,0
"Haribo",376,5
"Nimm2",376,0
"Milka Lila Stars Raisins",93,3
"KitKat",93,3
"Creme puffs (ptysie)",93,2
"Toffifee",93,4
"Kinder surprise",93,2
"Milka White",93,1
"Jelly (kisiel)",93,1
"Nimm2",93,1
"Kaszka manna",93,2
"Fisherman's Friend",93,0
"Leibniz Biscuits",93,2
"Nutella",93,4
"Mars",93,4
"M&m's",93,2
"Merci",93,3
"Chupa chups",93,1
"Lion",93,1
"Milka Hazelnuts",93,5
"Wisełka",93,0
"Twix",93,2
"Snickers",93,5
"Mentos Mint",93,1
"Halls",93,1
"Maltesers",93,0
"Mamba",93,1
"Toblerone white",93,4
"Haribo",93,1
"Knoppers",93,3
"Prince Polo",93,1
"Mon cheri",93,2
"Cornetto",93,3
"Bounty",93,3
"Ptasie mleczko",93,4
"Donuts ",93,5
"Kopiko",93,2
"Kinder bueno",93,5
"Raffaello",93,5
"Werther's Original",93,3
"Milky Way",93,4
"Kinder bueno white",93,5
"Skittles",93,2
"Lentilky",93,1
"After Eight ",93,3
"Nonnette (pierniczki)",93,4
"Manhattan Ice Cream",93,0
"Magnum Almond",93,4
"Ferrero rocher",93,4
"Haribo",715,1
"Magnum Almond",715,5
"Knoppers",715,5
"M&m's",715,4
"Cornetto",715,2
"After Eight ",715,3
"Werther's Original",715,4
"Leibniz Biscuits",715,1
"Milky Way",715,1
"Fisherman's Friend",715,0
"Wisełka",715,0
"Chupa chups",715,1
"Maltesers",715,0
"Nutella",715,3
"Kaszka manna",715,1
"Bounty",715,3
"Toblerone white",715,5
"Toffifee",715,5
"Kinder surprise",715,5
"Mon cheri",715,1
"Ferrero rocher",715,4
"Mars",715,1
"Ptasie mleczko",715,5
"Mamba",715,2
"Milka Lila Stars Raisins",715,4
"Milka White",715,4
"Twix",715,4
"Kopiko",715,2
"Kinder bueno white",715,4
"Halls",715,1
"Milka Hazelnuts",715,4
"Nimm2",715,1
"Kinder bueno",715,4
"Raffaello",715,2
"Nonnette (pierniczki)",715,0
"Creme puffs (ptysie)",715,4
"Mentos Mint",715,1
"Skittles",715,1
"Lion",715,3
"KitKat",715,1
"Donuts ",715,1
"Lentilky",715,1
"Prince Polo",715,2
"Merci",715,4
"Manhattan Ice Cream",715,2
"Jelly (kisiel)",715,1
"Snickers",715,1
"Haribo",1167,4
"Prince Polo",1167,4
"Fisherman's Friend",1167,0
"Mamba",1167,5
"Milka Lila Stars Raisins",1167,3
"After Eight ",1167,1
"Bounty",1167,1
"Lentilky",1167,3
"Twix",1167,4
"Mon cheri",1167,3
"Merci",1167,5
"Kaszka manna",1167,2
"Mentos Mint",1167,1
"KitKat",1167,4
"Kinder bueno",1167,5
"Werther's Original",1167,3
"Lion",1167,4
"Milky Way",1167,1
"Knoppers",60,1
"Kinder bueno white",1167,1
"Toffifee",1167,5
"Nimm2",1167,0
"Toblerone white",1167,5
"Milka Hazelnuts",1167,5
"Donuts ",1167,5
"Kinder surprise",1167,5
"Nutella",1167,2
"Raffaello",60,1
"Mars",1167,2
"Creme puffs (ptysie)",1167,4
"Cornetto",60,1
"Wisełka",1167,0
"Kinder bueno",60,1
"Kopiko",1167,4
"Kinder surprise",60,1
"Cornetto",1167,5
"Ptasie mleczko",1167,2
"Jelly (kisiel)",60,3
"Jelly (kisiel)",1167,0
"Milka White",60,1
"Knoppers",1167,0
"Prince Polo",60,2
"M&m's",1167,4
"Manhattan Ice Cream",60,3
"Magnum Almond",1167,5
"Kinder bueno white",60,1
"Raffaello",1167,5
"Leibniz Biscuits",1167,4
"Milka Lila Stars Raisins",60,5
"Halls",1167,4
"Fisherman's Friend",60,0
"Skittles",1167,0
"Mars",60,5
"Milka White",1167,1
"M&m's",60,5
"Snickers",1167,4
"Nutella",60,1
"Chupa chups",1167,4
"Milky Way",60,3
"Nonnette (pierniczki)",1167,0
"Toblerone white",60,4
"Maltesers",1167,0
"Manhattan Ice Cream",1167,0
"Kopiko",60,1
"Ferrero rocher",1167,5
"Halls",60,1
"Lion",60,4
"Lentilky",60,5
"Leibniz Biscuits",60,1
"Ferrero rocher",60,1
"Mamba",60,5
"Creme puffs (ptysie)",60,5
"Magnum Almond",60,4
"KitKat",60,5
"Werther's Original",60,5
"Wisełka",60,0
"Donuts ",60,5
"Chupa chups",60,1
"Milka Lila Stars Raisins",1201,2
"Merci",60,4
"Milka Hazelnuts",60,2
"Maltesers",1201,3
"After Eight ",1201,4
"Mon cheri",60,2
"Maltesers",60,2
"Fisherman's Friend",1201,0
"Bounty",60,1
"Kinder bueno",1201,2
"Nutella",1201,1
"Leibniz Biscuits",1201,3
"Nonnette (pierniczki)",60,4
"Toffifee",1201,2
"Kaszka manna",60,0
"KitKat",1201,0
"After Eight ",60,5
"Wisełka",1201,0
"Snickers",60,5
"Lion",1201,4
"Toffifee",60,5
"Magnum Almond",1201,0
"Skittles",60,3
"Kopiko",1201,3
"Prince Polo",1201,5
"Nimm2",60,2
"Toblerone white",1201,4
"Ptasie mleczko",60,5
"Halls",1201,5
"Haribo",60,4
"Twix",1201,3
"Twix",60,3
"M&m's",1201,3
"Mentos Mint",60,1
"Ptasie mleczko",1201,4
"Ferrero rocher",1201,5
"Milka Hazelnuts",1201,0
"Kinder surprise",1201,2
"Cornetto",1201,4
"Haribo",1201,5
"Mentos Mint",1201,2
"Mamba",1201,5
"Chupa chups",1201,3
"Donuts ",1201,4
"Manhattan Ice Cream",1201,0
"Milka White",1201,0
"Merci",1201,3
"Mon cheri",1201,5
"Raffaello",1201,3
"Kaszka manna",1201,0
"Nimm2",1201,2
"Nonnette (pierniczki)",1201,5
"Bounty",1201,2
"Mars",1201,2
"Skittles",1201,2
"Lentilky",1201,5
"Creme puffs (ptysie)",1201,3
"Kinder bueno white",1201,0
"Knoppers",1201,2
"Werther's Original",1201,2
"Jelly (kisiel)",1201,1
"Snickers",1201,3
"Milky Way",1201,1
"Toffifee",18,3
"Nimm2",261,5
"Ferrero rocher",261,4
"Creme puffs (ptysie)",261,3
"Kinder bueno",18,4
"Merci",261,3
"After Eight ",261,5
"Bounty",261,2
"Leibniz Biscuits",261,2
"Werther's Original",18,2
"Kinder bueno",261,3
"Kinder surprise",18,4
"Skittles",261,4
"Leibniz Biscuits",18,2
"Kaszka manna",261,4
"Creme puffs (ptysie)",18,4
"Cornetto",261,5
"Werther's Original",261,4
"Milky Way",261,3
"Jelly (kisiel)",18,4
"Nutella",261,1
"Mentos Mint",18,4
"Mon cheri",261,0
"Lentilky",261,2
"Milka Lila Stars Raisins",18,5
"Nonnette (pierniczki)",261,2
"Magnum Almond",261,5
"Maltesers",261,4
"Mamba",261,3
"Lion",261,3
"Milka Hazelnuts",261,3
"Jelly (kisiel)",261,2
"Wisełka",261,0
"Fisherman's Friend",261,0
"Halls",261,2
"Mars",261,3
"Toblerone white",261,3
"Knoppers",261,3
"KitKat",261,3
"Ptasie mleczko",261,2
"Donuts ",261,5
"Twix",261,4
"Milka White",261,3
"Haribo",261,1
"Milka Lila Stars Raisins",261,3
"Manhattan Ice Cream",261,4
"Kopiko",261,2
"Raffaello",261,3
"Toffifee",261,5
"M&m's",261,3
"Kinder bueno white",261,5
"Mentos Mint",261,4
"Chupa chups",261,3
"Snickers",261,3
"Fisherman's Friend",1185,0
"Kinder surprise",261,4
"Prince Polo",261,4
"Milka Hazelnuts",1185,4
"Kopiko",1185,4
"Milka White",1185,5
"Maltesers",1185,0
"Nimm2",1185,3
"Merci",1185,4
"Milka Lila Stars Raisins",1185,0
"Mamba",1185,5
"Ferrero rocher",1185,2
"Skittles",1185,5
"Toffifee",1185,5
"M&m's",1185,5
"Donuts ",1185,3
"Chupa chups",1185,4
"Kinder bueno",1185,3
"Toblerone white",1185,0
"Mon cheri",1185,4
"Bounty",1185,4
"Magnum Almond",1185,5
"Halls",1185,3
"Wisełka",1185,0
"Lion",1185,4
"Prince Polo",1185,3
"Manhattan Ice Cream",1185,0
"Raffaello",1185,4
"Mars",1185,5
"Knoppers",1185,4
"Nonnette (pierniczki)",1185,0
"Twix",1185,4
"Jelly (kisiel)",1185,2
"Nutella",1185,4
"Creme puffs (ptysie)",1185,2
"Kinder surprise",1185,4
"Werther's Original",1185,4
"Lentilky",1185,5
"Snickers",1185,5
"Leibniz Biscuits",1185,3
"Haribo",1185,5
"Kinder bueno white",1185,0
"Milky Way",1185,5
"Mentos Mint",1185,3
"After Eight ",1185,2
"Cornetto",1185,5
"KitKat",1185,5
"Kaszka manna",1185,0
"Ptasie mleczko",1185,5
"Maltesers",10,5
"Kinder surprise",10,5
"Kinder bueno white",10,5
"Bounty",10,4
"Toffifee",10,4
"Halls",10,3
"Kopiko",10,3
"After Eight ",10,1
"Raffaello",10,4
"Werther's Original",10,4
"Nonnette (pierniczki)",10,3
"Cornetto",10,4
"Mamba",10,4
"Fisherman's Friend",10,0
"Donuts ",10,4
"Toblerone white",10,3
"Lentilky",10,2
"Nimm2",10,4
"Jelly (kisiel)",10,4
"Leibniz Biscuits",10,4
"Magnum Almond",10,4
"Milka Hazelnuts",10,4
"Snickers",10,5
"Merci",10,4
"Mars",10,5
"Kaszka manna",10,2
"Ptasie mleczko",10,3
"Creme puffs (ptysie)",10,5
"Lion",10,4
"Skittles",10,4
"Nutella",10,5
"Milky Way",10,5
"Twix",10,5
"M&m's",10,5
"Milka Lila Stars Raisins",10,4
"Knoppers",10,4
"Ferrero rocher",10,5
"Mentos Mint",10,3
"Manhattan Ice Cream",10,2
"Haribo",10,4
"Kinder bueno",10,5
"Chupa chups",10,4
"Milka White",10,4
"Wisełka",10,0
"KitKat",10,4
"Mon cheri",10,2
"Prince Polo",10,3
"Ferrero rocher",351,5
"Cornetto",351,2
"Werther's Original",351,1
"Skittles",351,3
"Kinder bueno white",351,4
"Chupa chups",351,2
"Mars",351,2
"Haribo",351,5
"Creme puffs (ptysie)",351,1
"Milka White",351,1
"Wisełka",351,0
"Mon cheri",351,1
"Nimm2",351,2
"Fisherman's Friend",351,0
"Merci",351,4
"Halls",351,2
"Mentos Mint",351,2
"Toblerone white",351,2
"Mamba",351,1
"Magnum Almond",351,4
"Knoppers",351,5
"Toffifee",351,3
"After Eight ",351,2
"KitKat",351,2
"Kinder bueno",351,5
"Leibniz Biscuits",351,2
"Kaszka manna",351,1
"Kinder surprise",351,3
"Donuts ",351,1
"Jelly (kisiel)",351,1
"Milka Hazelnuts",351,4
"Kopiko",351,2
"Twix",351,2
"Milky Way",351,2
"Snickers",351,2
"Ptasie mleczko",351,4
"M&m's",351,2
"Raffaello",351,5
"Manhattan Ice Cream",351,2
"Lentilky",351,2
"Milka Lila Stars Raisins",351,1
"Lion",351,2
"Bounty",351,2
"Nonnette (pierniczki)",351,1
"Maltesers",351,2
"Prince Polo",351,3
"Nutella",351,3
"KitKat",1272,2
"Nimm2",1272,1
"Mamba",1272,2
"Nutella",1272,3
"Lentilky",1272,3
"Milka Hazelnuts",1272,3
"Kopiko",1272,4
"Magnum Almond",1272,3
"Donuts ",1272,2
"Leibniz Biscuits",1272,1
"Maltesers",1272,1
"Toffifee",1272,4
"Mon cheri",1272,4
"Jelly (kisiel)",1272,5
"Prince Polo",1272,3
"Raffaello",1272,5
"Milka Lila Stars Raisins",1272,3
"Creme puffs (ptysie)",1272,2
"Knoppers",1272,1
"Milky Way",1272,3
"Ferrero rocher",1272,3
"Toblerone white",1272,3
"Ptasie mleczko",1272,4
"Kinder bueno white",1272,3
"After Eight ",1272,5
"Mars",1272,2
"Skittles",1272,3
"Mentos Mint",1272,1
"Snickers",1272,1
"Cornetto",1272,1
"Wisełka",1272,4
"Milka White",1272,2
"Halls",1272,1
"Manhattan Ice Cream",1272,2
"Twix",1272,4
"Kinder surprise",1272,5
"Lion",1272,3
"Bounty",1272,5
"Kinder bueno",1272,4
"Kaszka manna",1272,3
"Nonnette (pierniczki)",1272,5
"Werther's Original",1272,2
"Chupa chups",1272,2
"M&m's",1272,4
"Fisherman's Friend",1272,1
"Haribo",1272,5
"Merci",1272,4
"Magnum Almond",1444,4
"Twix",1444,3
"Ferrero rocher",1444,1
"Toffifee",1444,1
"Haribo",1444,2
"Milka White",1444,2
"Milky Way",1444,3
"Kinder bueno white",1444,4
"Kopiko",1444,3
"Knoppers",1444,1
"Prince Polo",132,3
"Chupa chups",1444,1
"Kinder bueno",1444,3
"Jelly (kisiel)",1444,1
"Werther's Original",1444,2
"Wisełka",132,0
"Wisełka",1444,0
"Merci",132,4
"Kaszka manna",1444,5
"Leibniz Biscuits",1444,3
"Lion",1444,1
"Nonnette (pierniczki)",132,0
"KitKat",1444,1
"Halls",132,3
"Nimm2",1444,1
"Kinder bueno white",132,4
"Toblerone white",1444,4
"Lentilky",132,2
"Lentilky",1444,2
"Mentos Mint",1444,2
"Ferrero rocher",132,4
"Ptasie mleczko",132,5
"Prince Polo",1444,3
"Mamba",1444,2
"Kinder surprise",132,4
"Lion",132,3
"Milka Hazelnuts",1444,1
"Milka Lila Stars Raisins",1444,1
"Milka Hazelnuts",132,4
"Ptasie mleczko",1444,1
"Toblerone white",132,3
"Merci",1444,1
"Chupa chups",132,5
"Manhattan Ice Cream",1444,1
"Nutella",1444,1
"Halls",1444,1
"Skittles",132,3
"Snickers",132,2
"Cornetto",132,3
"Manhattan Ice Cream",132,3
"Leibniz Biscuits",132,3
"Magnum Almond",132,5
"Milka Lila Stars Raisins",132,3
"Toffifee",132,3
"Werther's Original",132,3
"Donuts ",132,5
"Kaszka manna",132,3
"Mon cheri",132,3
"Mentos Mint",132,4
"After Eight ",132,5
"Milky Way",132,5
"Bounty",132,5
"Jelly (kisiel)",132,5
"Maltesers",132,5
"Mamba",132,3
"Nimm2",132,2
"Nutella",132,5
"Haribo",132,3
"KitKat",132,1
"Twix",132,3
"Fisherman's Friend",132,0
"Milka White",132,4
"Raffaello",132,5
"Kopiko",132,3
"Creme puffs (ptysie)",132,4
"Kinder bueno",132,4
"Mars",132,4
"Knoppers",132,5
"M&m's",132,3
"Cornetto",1444,3
"Bounty",1444,3
"Kinder surprise",1444,2
"Raffaello",1444,4
"Maltesers",1444,5
"Fisherman's Friend",1444,2
"Donuts ",1444,4
"After Eight ",1444,1
"Snickers",1444,3
"M&m's",1444,4
"Mon cheri",1444,1
"Mars",1444,2
"Nonnette (pierniczki)",1444,3
"Creme puffs (ptysie)",1444,1
"Skittles",1444,4
"Donuts ",1232,4
"Toblerone white",1232,0
"Nutella",1232,4
"Manhattan Ice Cream",1232,0
"Werther's Original",1232,2
"Nimm2",1232,1
"Prince Polo",1232,3
"Maltesers",1232,5
"Chupa chups",1232,5
"After Eight ",1232,5
"Cornetto",1232,0
"Milky Way",1232,5
"Halls",1232,1
"Magnum Almond",1232,5
"Ptasie mleczko",1232,5
"Snickers",1232,4
"Kinder bueno white",1232,0
"Mon cheri",1232,0
"Nonnette (pierniczki)",1232,5
"M&m's",1232,5
"Wisełka",1232,0
"Lion",1232,1
"Milka Hazelnuts",1232,4
"Kopiko",1232,5
"Merci",1232,4
"Kinder surprise",1232,5
"Toffifee",1232,5
"Kaszka manna",1232,0
"Raffaello",1232,4
"Lentilky",1232,4
"Bounty",1232,5
"Mamba",1232,5
"Mentos Mint",1232,5
"Leibniz Biscuits",1232,3
"Twix",1232,5
"Milka White",1232,0
"Jelly (kisiel)",1232,5
"Knoppers",1232,2
"Ferrero rocher",1232,5
"Haribo",1232,5
"KitKat",1232,5
"Milka Lila Stars Raisins",1232,5
"Mars",1232,4
"Creme puffs (ptysie)",1232,0
"Kinder bueno",1232,4
"Fisherman's Friend",1232,0
"Skittles",1232,5
"Leibniz Biscuits",749,0
"Kinder bueno white",749,0
"Merci",749,5
"Nimm2",749,5
"Cornetto",749,3
"KitKat",749,5
"Mamba",749,3
"Ferrero rocher",749,5
"Mars",749,4
"Toffifee",749,4
"Mon cheri",749,3
"Knoppers",749,5
"Nutella",749,5
"Milky Way",749,2
"Creme puffs (ptysie)",749,5
"Donuts ",749,5
"Twix",749,5
"Lentilky",749,0
"Halls",749,5
"Prince Polo",749,4
"Skittles",749,1
"Milka Hazelnuts",749,5
"Manhattan Ice Cream",749,0
"Kaszka manna",749,2
"Ptasie mleczko",749,5
"Bounty",749,5
"M&m's",749,3
"Mentos Mint",749,5
"Kinder bueno",749,5
"Haribo",749,3
"Kinder surprise",749,5
"Fisherman's Friend",749,0
"Werther's Original",749,3
"Raffaello",749,5
"Maltesers",749,0
"Snickers",749,5
"Chupa chups",749,5
"Magnum Almond",749,5
"Milka Lila Stars Raisins",749,0
"Toblerone white",749,5
"Lion",749,5
"Kopiko",749,3
"After Eight ",749,5
"Milka White",749,1
"Wisełka",749,0
"Nonnette (pierniczki)",749,5
"Jelly (kisiel)",749,2
"M&m's",716,3
"Werther's Original",716,4
"Snickers",716,4
"Leibniz Biscuits",716,3
"Milky Way",716,3
"Ptasie mleczko",716,3
"Nutella",716,3
"Mars",716,4
"Cornetto",716,4
"Prince Polo",716,5
"Lion",716,5
"Fisherman's Friend",716,0
"Toblerone white",716,5
"Maltesers",716,0
"Lentilky",716,4
"Ferrero rocher",716,5
"Wisełka",716,0
"Raffaello",716,3
"After Eight ",716,3
"Nonnette (pierniczki)",716,4
"Haribo",716,5
"Milka White",716,3
"Kinder bueno white",716,5
"Mentos Mint",716,4
"Halls",716,3
"Mon cheri",716,3
"Kopiko",716,4
"Chupa chups",716,4
"Nimm2",716,4
"Bounty",716,4
"Knoppers",716,3
"KitKat",716,5
"Kaszka manna",716,0
"Skittles",716,5
"Jelly (kisiel)",716,0
"Manhattan Ice Cream",716,0
"Kinder bueno",716,3
"Milka Lila Stars Raisins",716,4
"Mamba",716,4
"Kinder surprise",716,4
"Donuts ",716,4
"Merci",716,5
"Creme puffs (ptysie)",716,5
"Toffifee",716,4
"Twix",716,5
"Magnum Almond",716,4
"Milka Hazelnuts",716,5
"Skittles",357,4
"Knoppers",357,5
"Snickers",357,5
"Kinder bueno white",357,5
"Bounty",357,5
"Mamba",357,5
"Mars",357,3
"M&m's",357,5
"Ptasie mleczko",357,3
"Toblerone white",357,4
"Haribo",357,3
"Milka Hazelnuts",357,3
"Kaszka manna",357,0
"Lion",357,4
"Milka White",357,5
"Creme puffs (ptysie)",357,1
"Raffaello",357,5
"Cornetto",357,4
"Maltesers",357,3
"After Eight ",357,1
"Kinder surprise",357,4
"Lentilky",357,3
"Wisełka",357,0
"Nonnette (pierniczki)",357,5
"Merci",357,4
"Prince Polo",357,3
"Jelly (kisiel)",357,2
"Fisherman's Friend",357,1
"Nutella",357,3
"Werther's Original",357,5
"Mon cheri",357,2
"Milky Way",357,2
"Twix",357,3
"Ferrero rocher",357,5
"Nimm2",357,1
"Halls",357,2
"Leibniz Biscuits",357,2
"Toffifee",357,3
"KitKat",357,4
"Mentos Mint",357,4
"Donuts ",357,3
"Kinder bueno",357,3
"Magnum Almond",357,1
"Chupa chups",357,5
"Milka Lila Stars Raisins",357,4
"Kopiko",357,3
"Manhattan Ice Cream",357,4
"Manhattan Ice Cream",1309,5
"Lentilky",1309,5
"Toffifee",1309,5
"Milky Way",1309,5
"Toblerone white",1309,0
"Donuts ",1309,4
"Chupa chups",1309,5
"Ptasie mleczko",1309,5
"Magnum Almond",1309,5
"Mentos Mint",1309,2
"Cornetto",1309,5
"Prince Polo",1309,5
"Nutella",1309,5
"Wisełka",1309,0
"Raffaello",1309,5
"Knoppers",1309,4
"Maltesers",1309,5
"Snickers",1309,4
"Milka Hazelnuts",1309,5
"Merci",1309,5
"Halls",1309,3
"M&m's",1309,5
"Nimm2",1309,4
"Nonnette (pierniczki)",1309,5
"Mon cheri",1309,2
"Milka White",1309,2
"Fisherman's Friend",1309,0
"Bounty",1309,5
"Leibniz Biscuits",1309,4
"Kinder bueno",1309,5
"Mamba",1309,5
"After Eight ",1309,3
"Kopiko",1309,2
"Creme puffs (ptysie)",1309,5
"Kinder bueno white",1309,5
"Kinder surprise",1309,5
"Lion",1309,5
"Ferrero rocher",196,4
"Haribo",1309,5
"KitKat",196,3
"Ferrero rocher",1309,5
"Twix",1309,5
"Kinder bueno",196,2
"Skittles",1309,5
"Milka White",196,4
"Kaszka manna",1309,5
"Jelly (kisiel)",1309,4
"M&m's",196,3
"Werther's Original",1309,3
"Mars",1309,5
"Ptasie mleczko",196,2
"Milka Lila Stars Raisins",1309,5
"Snickers",196,1
"KitKat",1309,5
"Prince Polo",196,1
"Maltesers",196,2
"Kinder bueno white",196,1
"Toffifee",196,2
"Toblerone white",196,2
"After Eight ",196,0
"Milka Hazelnuts",196,2
"Raffaello",196,3
"Kinder surprise",196,2
"Mamba",196,1
"Donuts ",196,3
"Halls",196,1
"Creme puffs (ptysie)",196,3
"Wisełka",196,0
"Manhattan Ice Cream",196,2
"Nimm2",196,1
"Bounty",196,2
"Leibniz Biscuits",196,1
"Kaszka manna",196,1
"Lentilky",196,2
"Merci",196,3
"Cornetto",196,2
"Nonnette (pierniczki)",196,2
"Lion",196,2
"Twix",196,2
"Skittles",196,3
"Mars",196,1
"Chupa chups",196,2
"Mon cheri",196,3
"Haribo",196,2
"Knoppers",196,1
"Kopiko",196,1
"Magnum Almond",196,3
"Fisherman's Friend",196,0
"Werther's Original",196,2
"Mentos Mint",196,1
"Nutella",196,3
"Milka Lila Stars Raisins",196,3
"Milky Way",196,1
"Jelly (kisiel)",196,2
"Toffifee",1102,5
"Milka Hazelnuts",1102,3
"Maltesers",1102,0
"Nimm2",1102,3
"Milka White",1102,2
"Skittles",1102,5
"Prince Polo",1102,2
"Ptasie mleczko",1102,4
"Donuts ",1102,3
"Halls",1102,1
"Mamba",1102,5
"Cornetto",1102,2
"Wisełka",1102,0
"M&m's",1102,4
"Lentilky",1102,5
"Magnum Almond",1102,5
"Leibniz Biscuits",1102,2
"Manhattan Ice Cream",1102,0
"Lion",1102,3
"Creme puffs (ptysie)",1102,2
"Nutella",1102,2
"Werther's Original",1102,5
"Twix",1102,5
"Milky Way",1102,4
"Fisherman's Friend",1102,0
"KitKat",1102,2
"Knoppers",1102,3
"Toblerone white",1102,3
"Mars",1102,3
"Merci",1102,5
"Kaszka manna",1102,2
"Snickers",1102,5
"After Eight ",1102,2
"Jelly (kisiel)",1102,1
"Kopiko",1102,2
"Kinder surprise",1102,5
"Nonnette (pierniczki)",1102,2
"Kinder bueno white",1102,5
"Bounty",1102,5
"Kinder bueno",1102,5
"Chupa chups",1102,1
"Milka Lila Stars Raisins",1102,5
"Ferrero rocher",1102,5
"Mon cheri",1102,2
"Haribo",1102,5
"Mentos Mint",1102,2
"Raffaello",1102,5
"Milka White",909,2
"Kinder surprise",1381,5
"After Eight ",1047,1
"Manhattan Ice Cream",1047,4
"Raffaello",1047,5
"Twix",1047,4
"Milka Lila Stars Raisins",1047,4
"Toblerone white",1047,5
"Lentilky",1047,2
"M&m's",1047,5
"Skittles",1047,3
"Merci",1047,5
"Kopiko",1047,1
"Nutella",1047,5
"Milka Hazelnuts",1047,5
"Nimm2",1047,2
"Chupa chups",1047,5
"Ptasie mleczko",1047,5
"Cornetto",1047,4
"Milka White",1047,1
"Werther's Original",1047,1
"Mentos Mint",1047,1
"Raffaello",116,3
"Mon cheri",1047,1
"Maltesers",1047,2
"Merci",116,3
"Halls",1047,1
"Bounty",116,2
"Bounty",1047,5
"Wisełka",116,0
"Fisherman's Friend",1047,1
"After Eight ",116,2
"Twix",116,4
"Snickers",1047,1
"Kinder bueno",1047,5
"Creme puffs (ptysie)",116,4
"Prince Polo",1047,5
"Lion",116,4
"Wisełka",1047,0
"M&m's",116,4
"Toffifee",1047,4
"Milka Hazelnuts",116,5
"Mamba",1047,4
"Magnum Almond",116,5
"Cornetto",116,5
"Leibniz Biscuits",1047,2
"Skittles",116,3
"Magnum Almond",1047,0
"Toblerone white",116,5
"Prince Polo",116,5
"Kinder bueno white",1047,5
"Mentos Mint",116,1
"Ferrero rocher",1047,5
"Ptasie mleczko",116,5
"Lion",1047,4
"Jelly (kisiel)",116,1
"Donuts ",1047,4
"Milky Way",1047,5
"Lentilky",116,0
"KitKat",1047,5
"Knoppers",1047,5
"Ferrero rocher",116,5
"Kopiko",116,2
"Jelly (kisiel)",1047,5
"Kaszka manna",1047,3
"Creme puffs (ptysie)",1047,2
"Kinder bueno white",116,5
"Kinder surprise",1047,5
"Donuts ",116,2
"Nonnette (pierniczki)",1047,3
"Maltesers",116,5
"Mars",1047,1
"Leibniz Biscuits",116,2
"Haribo",1047,1
"Milka White",116,3
"Kinder surprise",116,5
"Mon cheri",116,4
"Milky Way",116,3
"Kaszka manna",116,0
"Halls",116,1
"Snickers",116,5
"Werther's Original",116,3
"Nimm2",116,2
"Nutella",116,5
"Kinder bueno",116,5
"KitKat",116,4
"Nonnette (pierniczki)",116,1
"Mamba",116,2
"Chupa chups",116,2
"Toffifee",116,4
"Knoppers",116,1
"Haribo",116,2
"Fisherman's Friend",116,0
"Mars",116,4
"Manhattan Ice Cream",116,5
"Milka Lila Stars Raisins",116,5
"Raffaello",135,4
"Milka Hazelnuts",135,5
"Fisherman's Friend",135,0
"Kinder bueno",135,1
"Milka White",135,4
"Milky Way",135,3
"Wisełka",135,0
"Nimm2",135,2
"Skittles",135,3
"M&m's",135,3
"Cornetto",135,2
"Ferrero rocher",135,3
"Maltesers",135,0
"Twix",135,4
"Knoppers",135,3
"Mentos Mint",742,3
"After Eight ",135,0
"Kinder bueno",742,4
"Prince Polo",135,2
"Creme puffs (ptysie)",742,1
"Kopiko",135,1
"Nimm2",742,1
